OID_,Join_Count,FloodDistM,TARGET_FID,DEVELOPMEN,LATITUDE,LONGITUDE,STATE_NAME,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT,GFID,Shape_Leng,Shape_Area,FldZone_YN,TRACT_2010,TRACT_2020,BLOCK_2010,BLOCK_2020
3077,1,968.4503754,3077,IA107000001,42.498444,-94.175041,IA,19187C,1.1.1.0,19187C_581,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,19187C_FIS1,20121204,0.48231514,0.000315507,No,19187000600.0,19187000600.0,191870006003005.0,191870006003005.0
3078,1,37450.06141,3078,AR099000001,34.997645,-90.779575,AR,05035C,1.1.1.0,05035C_3609,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,05035C_STUDY1,20110503,2.043110673,0.014851937,No,5123960600.0,5123960600.0,51239606001004.0,51239606001004.0
3079,1,34913.60254,3079,AR117000017,34.582674,-94.238744,AR,05061C,1.1.1.0,05061C_786,NP,AE, ,T,569.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,05061C_STUDY1, ,0.801565839,0.001242561,No,5113950201.0,5113950201.0,51139502012036.0,51139502012036.0
3080,1,71935.35063,3080,IL002068000,41.90731,-87.678032,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031241400.0,17031241400.0,170312414001008.0,170312414001008.0
3081,1,64742.12413,3081,IL002153000,41.826646,-87.608014,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031836500.0,17031836500.0,170318365002008.0,170318365002008.0
3082,1,72691.17863,3082,IL002152000,41.984589,-87.656874,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031030603.0,17031030603.0,170310306031000.0,170310306031000.0
3083,1,66296.07467,3083,IL002159000,41.828136,-87.626748,IL,26021C,1.1.1.0,26021C_1843,NP,AE, ,T,585.0,NGVD29,-9999,Feet,-9999, , , ,-9999,-9999, ,26021C_FIS1, ,1.502382532,0.002496934,No,17031351500.0,17031351500.0,170313515002004.0,170313515002004.0
3084,1,2565.028105,3084,IL016000003,39.935867,-91.407933,IL,29111C,1.1.1.0,29111C_116,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29111C_STUDY3,20141219,0.354206812,0.000862079,No,17001000700.0,17001000700.0,170010007002002.0,170010007002002.0
3085,1,446.1045666,3085,IL043000001,37.738379,-88.535959,IL,17165C,1.1.1.0,17165C_170,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17165C_STUDY2,20140918,0.243743742,0.000241084,No,17165955900.0,17165955900.0,171659559001057.0,171659559001057.0
3086,1,46005.26647,3086,IL037000002,39.16346,-89.492383,IL,17167C,1.1.1.0,17167C_44,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17167C_FIS1,74d82ebc-5be8-4f22-88c2-3dc058f35673,2.178928506,0.002632682,No,17135957900.0,17135957900.0,171359579001059.0,171359579001059.0
3087,1,2029.956799,3087,IL043000002,37.720159,-88.551842,IL,17165C,1.1.1.0,17165C_170,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17165C_STUDY2,20140918,0.243743742,0.000241084,No,17165956000.0,17165956000.0,171659560002004.0,171659560002004.0
3088,1,3660.638283,3088,IL043000003,37.812708,-88.425382,IL,17165C,1.1.1.0,17165C_174,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17165C_STUDY1,20140918,0.09270912,0.000112438,No,17165955600.0,17165955600.0,171659556001010.0,171659556001010.0
3089,1,69039.98582,3089,IL103000001,41.884093,-87.801872,IL,17037C,1.1.1.0,17037C_299,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17037C_FIRM1, ,0.148620651,4.86025e-05,No,17031812801.0,17031812801.0,170318128011006.0,170318128011006.0
3090,1,38658.46206,3090,IL065000001,38.668088,-88.482494,IL,17121C,1.1.1.0,17121C_81,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17121C_STUDY1,20111116,0.058474951,1.26518e-05,No,17025972100.0,17025972100.0,170259721002045.0,170259721002045.0
3091,1,11868.03765,3091,IL080000001,38.375367,-88.06095,IL,17185C,1.1.1.0,17185C_34,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17185C_STUDY1,20111216_2,1.273324093,0.006703124,No,17047957100.0,17047957100.0,170479571002043.0,170479571002043.0
3092,1,890.2153577,3092,IL057000001,38.533808,-89.129547,IL,17121C,1.1.1.0,17121C_76,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,17121C_STUDY1,20111116,0.105309708,0.000133782,No,17121952700.0,17121952700.0,171219527004054.0,171219527004054.0
3093,1,8663.828641,3093,KS002000007,39.047055,-95.69398,KS,20087C,1.1.1.0,20087C_13751,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,20087C_STUDY3, ,0.74204589,0.003489774,No,20177000500.0,20177000500.0,201770005003020.0,201770005003020.0
3094,1,254.7441633,3094,LA002002300,32.461652,-93.82022,LA,22017C,1.1.1.0,22017C_6901,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22017C_FIRM1,20140508,0.004030818,1.9451e-07,No,22017023600.0,22017023600.0,220170236002002.0,220170236002002.0
3095,1,739.6806051,3095,LA002004711,32.466801,-93.821473,LA,22017C,1.1.1.0,22017C_6901,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22017C_FIRM1,20140508,0.004030818,1.9451e-07,No,22017022200.0,22017022200.0,220170222004004.0,220170222004004.0
3096,1,8167.26301,3096,KS002000002,39.042551,-95.685854,KS,20087C,1.1.1.0,20087C_13751,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,20087C_STUDY3, ,0.74204589,0.003489774,No,20177000400.0,20177000400.0,201770004003000.0,201770004003000.0
3097,1,24080.71441,3097,KS052000001,38.174668,-94.710666,KS,20121C,1.1.1.0,20121C_1409,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,20121C_FIRM1,20140116,0.053881944,3.62804e-05,No,20107955200.0,20107955200.0,201079552004079.0,201079552004079.0
3098,1,584.60118,3098,LA026000001,30.006578,-92.296703,LA,22113C,1.1.1.0,22113C_1502,NP,AE, ,T,-9999.0,NP,-9999, ,-9999, , , ,-9999,-9999, ,22113C_STUDY1, ,0.269744524,0.000167269,No,22113950400.0,22113950400.0,221139504001012.0,221139504001012.0
3099,1,410.182968,3099,LA042000030,32.525314,-93.720498,LA,22015C,1.1.1.0,22015C_752,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22015C_FIS1,2a0aebe5-3ce2-4b50-81aa-fd968fc32553,0.020608476,6.7596e-06,No,22015011300.0,22015011300.0,220150113001013.0,220150113001013.0
3100,1,1274.260006,3100,LA011000002,29.909283,-90.147545,LA,22071C,1.1.1.0,22071C_5256,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22071C_STUDY13,0697272b-b9a1-4de0-8722-710b95df5eb9,0.760696014,0.00173456,No,22051027200.0,22051027200.0,220510272003007.0,220510272003007.0
3101,1,5961.785183,3101,LA003000007,30.500915,-91.134906,LA,22121C,1.1.1.0,22121C_31,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22121C_STUDY1,20140711,1.267475827,0.006938497,No,22033000200.0,22033000200.0,220330002001011.0,220330002001011.0
3102,1,752.0585941,3102,LA002008910,32.446288,-93.74893,LA,22017C,1.1.1.0,22017C_6863,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22017C_FIRM1,20140508,0.013016225,4.35806e-06,No,22017023200.0,22017023200.0,220170232001037.0,220170232001037.0
3103,1,30.47031377,3103,LA042000040,32.51688,-93.703824,LA,22015C,1.1.1.0,22015C_409,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22015C_FIS1,2a0aebe5-3ce2-4b50-81aa-fd968fc32553,0.016821598,1.6831e-06,No,22015010701.0,22015010701.0,220150107013002.0,220150107013002.0
3104,1,7594.174347,3104,MO002000014,39.064107,-94.522529,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095005801.0,29095005801.0,290950058013005.0,290950058013005.0
3105,1,28501.95323,3105,MN062000001,45.039211,-93.782499,MN,27141C,1.1.1.0,27141C_1264,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,27141C_FIRM1,20111116,0.725133037,0.000593421,No,27171101002.0,27171101002.0,271711010021026.0,271711010021026.0
3106,1,1892.23665,3106,MO001000044,38.640255,-90.203283,MO,290385,1.1.1.0,290385_159,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,290385_STUDY1,20160223,0.97635507,0.001340621,No,29510127500.0,29510127500.0,295101275001025.0,295101275001025.0
3107,1,4804.642897,3107,MO002000008,39.086811,-94.600658,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095015300.0,29095015300.0,290950153001000.0,290950153001000.0
3108,1,209.1351004,3108,LA084000001,30.21112,-91.826127,LA,22099C,1.1.1.0,22099C_331,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22099C_STUDY1, ,0.050887918,2.10623e-05,No,22099020402.0,22099020402.0,220990204021003.0,220990204021003.0
3109,1,1834.934497,3109,NE001000021,41.278175,-95.939437,NE,19155C,1.1.1.0,19155C_3003,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,19155C_FBFM1,20130416,0.728698289,0.001395216,No,31055001200.0,31055001200.0,310550012003009.0,310550012003009.0
3110,1,39118.10328,3110,MN167000002,44.172,-93.8957,MN,27015C,1.1.1.0,27015C_4037,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,27015C_STUDY3, ,0.147637657,0.000107204,No,27013170100.0,27013170100.0,270131701003001.0,270131701003001.0
3111,1,17355.47848,3111,MO076000001,36.782873,-89.387789,MO,21075C,1.1.1.0,21075C_1377,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,21075C_STUDY1,20110524,0.895293369,0.010016768,No,29133950400.0,29133950400.0,291339504003022.0,291339504003022.0
3112,1,35236.5989,3112,LA123000001,31.910118,-92.633541,LA,22043C,1.1.1.0,22043C_232,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22043C_FIRM1,ae4110ef-c06a-4d84-be86-327742463285,3.70796122,0.010275949,No,22127960400.0,22127960400.0,221279604003018.0,221279604003018.0
3113,1,27121.37972,3113,LA109000109,32.154712,-91.72806,LA,22083C,1.1.1.0,22083C_600,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22083C_STUDY1,20130912LOMR,2.687964496,0.00271553,No,22041950300.0,22041950300.0,220419503004015.0,220419503004015.0
3114,1,1307.398196,3114,MO002000033,39.111954,-94.561698,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095001000.0,29095001000.0,290950010003002.0,290950010003002.0
3115,1,9263.875723,3115,MO012000001,36.921959,-89.350919,MO,17003C,1.1.1.0,17003C_27,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,0, ,17003C_STUDY1, ,1.842657558,0.01512509,No,29133950200.0,29133950200.0,291339502001050.0,291339502001050.0
3116,1,8903.838779,3116,MO002000013,39.043737,-94.562767,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095006300.0,29095006300.0,290950063002016.0,290950063002016.0
3117,1,15866.35267,3117,LA097000001,32.530461,-92.718074,LA,22013C,1.1.1.0,22013C_439,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22013C_STUDY1, ,0.058918122,1.46133e-05,No,22061960300.0,22061960300.0,220619603002034.0,220619603002034.0
3118,1,2802.657933,3118,MO002000006,39.098256,-94.562793,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095015401.0,29095015401.0,290950154013012.0,290950154013012.0
3119,1,25545.29207,3119,NE003000002,40.920333,-98.375652,NE,31093C,1.1.1.0,31093C_125,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,31093C_LOMC2,dc1bd490-e980-4694-9c28-764a0d36ace5,0.185278916,0.000156157,No,31079000700.0,31079000700.0,310790007003009.0,310790007003009.0
3120,1,0.0,3120,NM009000004,35.9937,-106.0753,NM,35039C,1.1.1.0,35039C_1206,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35039C_FIRM3,20120315,0.173039354,0.000134137,Yes,35039940700.0,35039940700.0,350399407003009.0,350399407003009.0
3121,1,10486.67278,3121,MO002000041,39.031588,-94.540791,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095007802.0,29095007802.0,290950078021013.0,290950078021013.0
3122,1,12591.99702,3122,MO004000001,38.717044,-90.424148,MO,290385,1.1.1.0,290385_194,NP,AE, ,T,491.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,290385_STUDY1,20160223,0.000518574,9.48e-09,No,29189213204.0,29189213204.0,291892132043015.0,291892132043015.0
3123,1,4924.573216,3123,NE001000015,41.315016,-96.001865,NE,19155C,1.1.1.0,19155C_3002,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,19155C_FBFM2,20130416,0.841565132,0.002505381,No,31055006301.0,31055006301.0,310550063012016.0,310550063012016.0
3124,1,11129.62355,3124,NE153000006,41.307873,-96.08121,NE,19155C,1.1.1.0,19155C_3002,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,19155C_FBFM2,20130416,0.841565132,0.002505381,No,31055007311.0,31055007311.0,310550073112009.0,310550073112009.0
3125,1,94580.87422,3125,TX017000007,29.309649,-94.785583,TX,48199C,1.1.1.0,48199C_36,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48199C_FIRM1, ,1.486730301,0.003663422,No,48167724300.0,48167724300.0,481677243003007.0,481677243003007.0
3126,1,4371.38714,3126,MO002000034,39.089439,-94.596559,MO,29047C,1.1.1.0,29047C_1827,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29047C_STUDY1,53063566-6cf5-4aad-89bd-4869873a0672,0.131938546,9.79033e-05,No,29095015300.0,29095015300.0,290950153001006.0,290950153001006.0
3127,1,60231.57813,3127,TX083000001,31.694974,-98.121637,TX,48035C,1.1.1.0,48035C_1697,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48035C_STUDY1, ,0.072473324,8.36247e-05,No,48193950300.0,48193950300.0,481939503002059.0,481939503002059.0
3128,1,28509.2525,3128,TX106000001,32.970158,-94.720263,TX,48449C,1.1.1.0,48449C_8465,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48449C_STUDY1, ,0.019874399,5.16467e-06,No,48343950200.0,48343950200.0,483439502003008.0,483439502003008.0
3129,1,30227.18415,3129,NM009000005,35.689696,-105.952613,NM,35039C,1.1.1.0,35039C_2135,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35039C_FIRM1,20120315,0.169885917,0.000671373,No,35049000300.0,35049000300.0,350490003002007.0,350490003002007.0
3130,1,44672.08826,3130,TX274000001,30.799885,-97.42506,TX,48287C,1.1.1.0,48287C_700,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48287C_STUDY2,20140411,0.033767965,6.93694e-06,No,48027023404.0,48027023404.0,480270234041056.0,480270234041056.0
3131,1,12110.26971,3131,NM001000005,35.123625,-106.532962,NM,35043C,1.1.1.0,35043C_639,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, ,-9999, ,-9999,-9999, ,35043C_STUDY1,20130329LOMR,0.242773697,0.000460598,No,35001000109.0,35001000109.0,350010001092010.0,350010001092010.0
3132,1,10726.4059,3132,TX037000005,30.141847,-93.761894,TX,22023C,1.1.1.0,22023C_87,NP,AE, ,T,9.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,22023C_STUDY1,20121116_2,0.03770172,2.36361e-05,No,48361021300.0,48361021300.0,483610213002042.0,483610213002042.0
3133,1,13401.68875,3133,NM001000001,35.078361,-106.654201,NM,35043C,1.1.1.0,35043C_639,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, ,-9999, ,-9999,-9999, ,35043C_STUDY1,20130329LOMR,0.242773697,0.000460598,No,35001001400.0,35001001400.0,350010014002015.0,350010014002015.0
3134,1,73796.49965,3134,TX332000001,28.890362,-99.101583,TX,48463C,1.1.1.0,48463C_845,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48463C_FIRM2, ,0.013279217,2.86935e-06,No,48163950201.0,48163950201.0,481639502012117.0,481639502012117.0
3135,1,54691.08876,3135,TX075000001,34.30418,-99.748402,TX,40065C,1.1.1.0,40065C_583,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,40065C_STUDY1,20120403,0.082389316,2.44297e-05,No,48197950100.0,48197950100.0,481979501002054.0,481979501002054.0
3136,1,30261.75858,3136,NM009000006,35.689723,-105.95169,NM,35039C,1.1.1.0,35039C_2135,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35039C_FIRM1,20120315,0.169885917,0.000671373,No,35049000300.0,35049000300.0,350490003002007.0,350490003002007.0
3137,1,57413.03887,3137,NE005000001,41.598327,-98.922311,NE,31093C,1.1.1.0,31093C_34,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,31093C_LOMC1,dc1bd490-e980-4694-9c28-764a0d36ace5,0.222058157,0.001292241,No,31175971400.0,31175971400.0,311759714003064.0,311759714003064.0
3138,1,592.72258,3138,NM006000003,35.537591,-108.729473,NM,35031C,1.1.1.0,35031C_481,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35031C_FIRM1, ,0.021828849,5.06989e-06,No,35031945300.0,35031945300.0,350319453002033.0,350319453002033.0
3139,1,25356.77661,3139,TX059000001,31.779526,-94.183693,TX,22031C,1.1.1.0,22031C_72,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,22031C_STUDY1, ,0.421383393,0.00107115,No,48419950401.0,48419950401.0,484199504012031.0,484199504012031.0
3140,1,59358.16503,3140,NM022000001,36.363294,-104.598483,NM,35007C,1.1.1.0,35007C_687,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35007C_FIRM1, ,0.029009331,1.19785e-05,No,35007950700.0,35007950700.0,350079507002095.0,350079507002095.0
3141,1,75566.58887,3141,TX367000001,29.983268,-97.879979,TX,48149C,1.1.1.0,48149C_174,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48149C_STUDY1, ,3.783113229,0.013432137,No,48209010905.0,48209010905.0,482090109053072.0,482090109053072.0
3142,1,9531.506122,3142,MO066000001,37.17333,-89.658927,MO,29031C,1.1.1.0,29031C_1862,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,29031C_STUDY1,20160113,0.62797886,0.001761681,No,29201780200.0,29201780200.0,292017802003009.0,292017802003009.0
3143,1,96100.31388,3143,TX017000006,29.299889,-94.799695,TX,48199C,1.1.1.0,48199C_36,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48199C_FIRM1, ,1.486730301,0.003663422,No,48167724600.0,48167724600.0,481677246001009.0,481677246001009.0
3144,1,75622.74529,3144,TX009000013,32.694878,-96.901034,TX,48213C,1.1.1.0,48213C_175,NP,AE, ,T,324.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,48213C_STUDY1, ,0.004065888,3.7705e-07,No,48113016534.0,48113016534.0,481130165341012.0,481130165341012.0
3145,1,211.2642508,3145,NM006000001,35.518648,-108.758384,NM,35031C,1.1.1.0,35031C_492,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35031C_FIRM1, ,0.145621273,0.000186329,No,35031945201.0,35031945201.0,350319452011010.0,350319452011010.0
3146,1,93942.08619,3146,TX455000001,31.848854,-102.385966,TX,48227C,1.1.1.0,48227C_598,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48227C_STUDY2, ,0.000864708,2.055e-08,No,48135003100.0,48135003100.0,481350031003000.0,481350031003000.0
3147,1,60417.78963,3147,TX379000001,32.018321,-102.085083,TX,48227C,1.1.1.0,48227C_598,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48227C_STUDY2, ,0.000864708,2.055e-08,No,48329000200.0,48329000200.0,483290002002024.0,483290002002024.0
3148,1,15780.80564,3148,NM001000004,35.080254,-106.546241,NM,35043C,1.1.1.0,35043C_639,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, ,-9999, ,-9999,-9999, ,35043C_STUDY1,20130329LOMR,0.242773697,0.000460598,No,35001000716.0,35001000716.0,350010007161005.0,350010007161005.0
3149,1,649.5804422,3149,TX050000001,32.158783,-94.78811,TX,48401C,1.1.1.0,48401C_59,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48401C_FIRM1, ,0.006122136,1.01227e-06,No,48401950900.0,48401950900.0,484019509001002.0,484019509001002.0
3150,1,10429.3567,3150,OH004000210,39.189547,-84.51136,OH,21117C,1.1.1.0,21117C_21117C_540,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,21117C_21117C_STUDY3,20150612,0.356266357,0.000452821,No,39061008000.0,39061008000.0,390610080001001.0,390610080001001.0
3151,1,28972.32386,3151,OH003000926,41.486822,-81.705234,OH,39055C,1.1.1.0,39055C_2112,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,39055C_FIS1, ,0.00958365,1.08762e-06,No,39035103602.0,39035103602.0,390351036024004.0,390351036024004.0
3152,1,26825.00673,3152,OH003000925,41.478453,-81.680272,OH,39055C,1.1.1.0,39055C_2112,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,39055C_FIS1, ,0.00958365,1.08762e-06,No,39035197800.0,39035197800.0,390351978002009.0,390351978002009.0
3153,1,26728.77413,3153,OH003000927,41.47888,-81.67906,OH,39055C,1.1.1.0,39055C_2112,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,39055C_FIS1, ,0.00958365,1.08762e-06,No,39035197800.0,39035197800.0,390351978002000.0,390351978002000.0
3154,1,10968.32904,3154,OH007000012,41.102995,-81.514907,OH,39133C,2.3.2.2,39133C_492,SFHAs WITH HIGH FLOOD RISK,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,39133C_STUDY2,b5d789f9-abdf-4987-925f-582e6977ebf8,0.002141121,2.2231e-07,No,39153502101.0,39153502101.0,391535021011004.0,391535021011004.0
3155,1,29395.18966,3155,OH003000908,41.491847,-81.709584,OH,39055C,1.1.1.0,39055C_2112,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,39055C_FIS1, ,0.00958365,1.08762e-06,No,39035103300.0,39035103300.0,390351033002011.0,390351033002011.0
3156,1,5004.956008,3156,OK073000008,36.128813,-96.001877,OK,40113C,1.1.1.0,40113C_850,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,40113C_FIRM1,1215f184-0fef-4943-9320-03c0f20c0879,0.010559604,2.65531e-06,No,40143004600.0,40143004600.0,401430046001000.0,401430046001000.0
3157,1,2754.980866,3157,OK073000003,36.207249,-95.973287,OK,40113C,1.1.1.0,40113C_947,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,40113C_FIRM1,1215f184-0fef-4943-9320-03c0f20c0879,0.195370258,9.99178e-05,No,40143008001.0,40143008001.0,401430080011012.0,401430080011012.0
3158,1,33752.95387,3158,NM088000001,36.403486,-105.576889,NM,35039C,1.1.1.0,35039C_2988,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,35039C_FIRM1,20120315,0.208804072,8.21119e-05,No,35055940101.0,35055940101.0,350559401014044.0,350559401014044.0
3159,1,23652.47967,3159,OK002002084,35.496931,-97.475085,OK,40087C,1.1.1.0,40087C_98,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,40087C_STUDY1, ,0.196861493,0.000437994,No,40109106100.0,40109106100.0,401091061001002.0,401091061001002.0
3160,1,3137.597649,3160,OK073000007,36.148995,-96.000702,OK,40113C,1.1.1.0,40113C_1007,NP,AE, ,T,707.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,40113C_LOMC1,1215f184-0fef-4943-9320-03c0f20c0879,0.019590275,6.97214e-06,No,40143002500.0,40143002500.0,401430025002017.0,401430025002017.0
3161,1,59764.68765,3161,TX006000012,29.37027,-98.478317,TX,48255C,1.1.1.0,48255C_347,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,48255C_STUDY1,20140519,0.270974765,0.00041016,No,48029150800.0,48029150800.0,480291508001009.0,480291508001009.0
